,0,1,2,3
6024,でんげきくちばし,ほのおのキバ,げきりん,ストーンエッジ
6025,げきりん,でんげきくちばし,じしん,つばめがえし
6026,でんげきくちばし,ドラゴンクロー,ほのおのキバ,いわなだれ
6027,でんげきくちばし,ワイドブレイカー,がんせきふうじ,でんじは
6028,でんげきくちばし,つばめがえし,げきりん,ちょうはつ
6029,でんげきくちばし,げきりん,つばめがえし,かえんほうしゃ
6030,でんげきくちばし,じしん,ドラゴンクロー,がんせきふうじ
6031,でんげきくちばし,げきりん,つばめがえし,だいもんじ
6032,でんげきくちばし,げきりん,つばめがえし,ほのおのキバ
6033,でんげきくちばし,つばめがえし,ドラゴンクロー,ほのおのキバ
6034,でんげきくちばし,げきりん,つばめがえし,じしん
6035,でんげきくちばし,ドラゴンクロー,10まんばりき,つばめがえし
6036,でんげきくちばし,げきりん,ほのおのキバ,つばめがえし
6037,でんげきくちばし,げきりん,かえんほうしゃ,つばめがえし
6038,でんげきくちばし,げきりん,つばめがえし,だいもんじ
6039,でんげきくちばし,フリーズドライ,けたぐり,じゅうでん
6040,でんげきくちばし,フリーズドライ,ふぶき,ストーンエッジ
6041,でんげきくちばし,つららおとし,けたぐり,みがわり
6042,でんげきくちばし,フリーズドライ,いわなだれ,まもる
6043,フリーズドライ,じだんだ,ふぶき,でんげきくちばし
6044,でんげきくちばし,つららばり,ちょうはつ,でんじは
6045,でんげきくちばし,つららおとし,ロックブラスト,ついばむ
6046,でんげきくちばし,フリーズドライ,ハイドロポンプ,つららおとし
6047,でんげきくちばし,つららばり,けたぐり,フリーズドライ
6048,まもる,みがわり,つららおとし,でんげきくちばし
6049,でんげきくちばし,つららおとし,けたぐり,じだんだ
6050,でんげきくちばし,つららおとし,じだんだ,アイアンテール
6051,でんげきくちばし,フリーズドライ,けたぐり,つららばり
6052,でんげきくちばし,つららばり,けたぐり,じだんだ
6053,でんげきくちばし,つららおとし,けたぐり,ロックブラスト
6054,でんげきくちばし,つららおとし,じだんだ,フリーズドライ
6055,でんげきくちばし,つららおとし,じならし,ちょうはつ
6056,エラがみ,サイコファング,げきりん,かみくだく
6057,エラがみ,げきりん,みがわり,がんせきふうじ
6058,エラがみ,ロックブラスト,げきりん,ねごと
6059,エラがみ,ロックブラスト,ドラゴンダイブ,じしん
6060,エラがみ,サイコファング,こおりのキバ,かみくだく
6061,エラがみ,げきりん,かみくだく,サイコファング
6062,エラがみ,げきりん,ストーンエッジ,サイコファング
6063,エラがみ,かみくだく,けたぐり,こらえる
6064,エラがみ,げきりん,けたぐり,ねごと
6065,エラがみ,げきりん,ねごと,サイコファング
6066,エラがみ,げきりん,ねむる,ねごと
6067,エラがみ,げきりん,ロックブラスト,ねごと
6068,エラがみ,げきりん,ロックブラスト,ねごと
6069,エラがみ,がんせきふうじ,ねごと,みがわり
6070,エラがみ,げきりん,ギガインパクト,ねむる
6071,エラがみ,げきりん,ねごと,-
6072,ゆきなだれ,フリーズドライ,エラがみ,がんせきふうじ
6073,エラがみ,つららおとし,オーロラベール,いかりのまえば
6074,ハイドロポンプ,ふぶき,フリーズドライ,げんしのちから
6075,エラがみ,ゆきなだれ,サイコファング,アイアンヘッド
6076,りゅうせいぐん,ラスターカノン,10まんボルト,がんせきふうじ
6077,きんぞくおん,ラスターカノン,りゅうのはどう,10まんボルト
6078,りゅうせいぐん,てっていこうせん,がんせきふうじ,ステルスロック
6079,ラスターカノン,りゅうせいぐん,かみなり,てっていこうせん
6080,てっていこうせん,りゅうせいぐん,ミラーコート,10まんボルト
6081,ステルスロック,リフレクター,ひかりのかべ,てっていこうせん
6082,りゅうせいぐん,てっていこうせん,かみなり,リフレクター
6083,てっていこうせん,りゅうせいぐん,10まんボルト,あくのはどう
6084,りゅうせいぐん,ラスターカノン,10まんボルト,がんせきふうじ
6085,ラスターカノン,りゅうせいぐん,10まんボルト,みがわり
6086,てっていこうせん,りゅうせいぐん,10まんボルト,あくのはどう
6087,てっていこうせん,りゅうせいぐん,あくのはどう,10まんボルト
6088,ラスターカノン,りゅうせいぐん,10まんボルト,がんせきふうじ
6089,てっていこうせん,ステルスロック,リフレクター,ひかりのかべ
6090,りゅうせいぐん,ラスターカノン,バークアウト,ドラゴンテール
6091,ドラゴンアロー,とんぼがえり,かえんほうしゃ,かみなり
6092,たたりめ,みがわり,おにび,かなしばり
6093,ドラゴンアロー,ゴーストダイブ,サイコファング,とんぼがえり
6094,10まんボルト,りゅうせいぐん,かえんほうしゃ,シャドーボール
6095,りゅうせいぐん,かえんほうしゃ,かみなり,シャドーボール
6096,シャドーボール,のろい,リフレクター,ひかりのかべ
6097,ドラゴンアロー,ゴーストダイブ,りゅうのまい,おにび
6098,りゅうせいぐん,シャドーボール,だいもんじ,10まんボルト
6099,りゅうせいぐん,ゴーストダイブ,ふいうち,おにび
6100,ドラゴンアロー,ゴーストダイブ,だいもんじ,りゅうのまい
6101,バトンタッチ,りゅうのまい,リフレクター,ひかりのかべ
6102,ドラゴンアロー,ゴーストダイブ,そらをとぶ,だいもんじ
6103,りゅうのまい,バトンタッチ,ドラゴンアロー,でんじは
6104,りゅうせいぐん,シャドーボール,そらをとぶ,リフレクター
6105,ゴーストダイブ,ダイビング,そらをとぶ,ワイドブレイカー
6106,シャドーボール,のろい,ひかりのかべ,リフレクター
6107,でんじは,おにび,たたりめ,ひかりのかべ
6108,ひかりのかべ,リフレクター,おにび,とんぼがえり
6109,サイコファング,ひかりのかべ,とんぼがえり,ドラゴンアロー
6110,みがわり,たたりめ,でんじは,あやしいひかり
6111,ゴーストダイブ,ドラゴンアロー,りゅうのまい,みがわり
6112,ドラゴンアロー,りゅうせいぐん,だいもんじ,ふいうち
6113,ドラゴンアロー,ゴーストダイブ,だいもんじ,おにび
6114,ドラゴンアロー,ゴーストダイブ,そらをとぶ,まもる
6115,ドラゴンアロー,かえんほうしゃ,ゴーストダイブ,そらをとぶ
6116,リフレクター,ひかりのかべ,のろい,シャドーボール
6117,ドラゴンクロー,ゴーストダイブ,はがねのつばさ,ふいうち
6118,なみのり,ゴーストダイブ,おにび,サイドチェンジ
6119,ドラゴンアロー,ゴーストダイブ,はがねのつばさ,そらをとぶ
6120,ゴーストダイブ,ひかりのかべ,りゅうのまい,バトンタッチ
6121,じゃれつく,インファイト,ワイルドボルト,こおりのキバ
6122,じゃれつく,インファイト,ワイルドボルト,かみくだく
6123,じゃれつく,インファイト,ワイルドボルト,こおりのキバ
6124,じゃれつく,ワイルドボルト,こおりのキバ,つるぎのまい
6125,インファイト,メタルバースト,かみくだく,でんこうせっか
6126,メタルバースト,こらえる,きしかいせい,ほのおのキバ
6127,インファイト,こおりのキバ,てっぺき,ねむる
6128,インファイト,こおりのキバ,てっぺき,ねむる
6129,りゅうせいぐん,マジカルフレイム,ヘドロウェーブ,じこさいせい
6130,ダイマックスほう,かえんほうしゃ,コスモパワー,じこさいせい
6131,ダイマックスほう,メテオビーム,ヘドロばくだん,かえんほうしゃ
6132,ダイマックスほう,ヘドロウェーブ,かえんほうしゃ,シャドーボール
6133,ダイマックスほう,ヘドロウェーブ,かえんほうしゃ,シャドーボール
6134,ダイマックスほう,かえんほうしゃ,じこさいせい,どくどく
6135,コスモパワー,じこさいせい,マジカルフレイム,どくどく
6136,ダイマックスほう,ヘドロばくだん,かえんほうしゃ,じこさいせい
6137,ダイマックスほう,かえんほうしゃ,ヘドロウェーブ,じこさいせい
6138,ヘドロばくだん,ラスターカノン,かえんほうしゃ,ダイマックスほう
6139,メテオビーム,ダイマックスほう,かえんほうしゃ,ヘドロウェーブ
6140,かえんほうしゃ,どくどく,コスモパワー,じこさいせい
6141,ダイマックスほう,ヘドロばくだん,かえんほうしゃ,じこさいせい
6142,マジカルフレイム,ダイマックスほう,じこさいせい,リフレクター
6143,ヘドロばくだん,じこさいせい,みがわり,まもる
6144,ダイマックスほう,ヘドロウェーブ,かえんほうしゃ,じこさいせい
6145,ダイマックスほう,コスモパワー,じこさいせい,かえんほうしゃ
6146,ダイマックスほう,ヘドロばくだん,じこさいせい,みがわり
6147,ダイマックスほう,ヘドロばくだん,かえんほうしゃ,りゅうせいぐん
6148,あんこくきょうだ,インファイト,とんぼがえり,かみなりパンチ
